location,lat,long,alt,year,bloom_date,bloom_doy
Switzerland/Fiesch,46.400261,8.127792,1100,1953,1953-04-20,110
Switzerland/Flawil,47.415283,9.182167,630,1953,1953-04-21,111
Switzerland/Liddes,45.988267,7.180528,1350,1953,1953-05-03,123
Switzerland/Murg,47.108222,9.217372,500,1953,1953-04-10,100
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,1953,1953-04-18,108
Switzerland/Orvin,47.157753,7.214464,700,1953,1953-04-20,110
Switzerland/Rafz,47.620414,8.542733,515,1953,1953-04-18,108
Switzerland/Seon,47.338319,8.153353,550,1953,1953-04-14,104
Switzerland/Seewis Dorf,46.965358,9.632064,960,1953,1953-04-20,110
Switzerland/Simplon-Dorf,46.195022,8.056794,1475,1953,1953-06-10,161
Switzerland/Trient,46.048003,6.993797,1300,1953,1953-05-14,134
Switzerland/Versoix,46.290431,6.137128,440,1953,1953-04-09,99
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1953,1953-04-21,111
Switzerland/Wiliberg,47.279603,8.027331,650,1953,1953-04-20,110
Switzerland/Zürich-Albisgütli,47.350869,8.510678,530,1953,1953-04-24,114
Switzerland/Andeer,46.600961,9.422614,985,1954,1954-05-10,130
Switzerland/Cartigny,46.177483,6.014089,400,1954,1954-04-11,101
Switzerland/Couvet,46.9213,6.637761,750,1954,1954-05-13,133
Switzerland/Enges,47.056436,7.012192,820,1954,1954-05-12,132
Switzerland/Fiesch,46.400261,8.127792,1100,1954,1954-05-01,121
Switzerland/Flawil,47.415283,9.182167,630,1954,1954-05-01,121
Switzerland/Liddes,45.988267,7.180528,1350,1954,1954-05-15,135
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1954,1954-05-17,137
Switzerland/Murg,47.108222,9.217372,500,1954,1954-04-25,115
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,1954,1954-04-22,112
Switzerland/Orvin,47.157753,7.214464,700,1954,1954-05-04,124
Switzerland/Rafz,47.620414,8.542733,515,1954,1954-05-01,121
Switzerland/Schiers,46.965036,9.685814,800,1954,1954-05-10,130
Switzerland/Seon,47.338319,8.153353,550,1954,1954-05-03,123
Switzerland/Seewis Dorf,46.965358,9.632064,960,1954,1954-05-01,121
Switzerland/Sarnen,46.894217,8.252236,500,1954,1954-04-25,115
Switzerland/Trient,46.048003,6.993797,1300,1954,1954-05-23,143
Switzerland/Versoix,46.290431,6.137128,440,1954,1954-04-15,105
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1954,1954-05-06,126
Switzerland/Wiliberg,47.279603,8.027331,650,1954,1954-04-30,120
Switzerland/Zürich-Albisgütli,47.350869,8.510678,530,1954,1954-05-01,121
Switzerland/Andeer,46.600961,9.422614,985,1955,1955-05-06,126
Switzerland/Couvet,46.9213,6.637761,750,1955,1955-05-04,124
Switzerland/Enges,47.056436,7.012192,820,1955,1955-05-01,121
Switzerland/Fiesch,46.400261,8.127792,1100,1955,1955-05-05,125
Switzerland/Flawil,47.415283,9.182167,630,1955,1955-05-01,121
Switzerland/Liddes,45.988267,7.180528,1350,1955,1955-05-13,133
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1955,1955-05-15,135
Switzerland/Murg,47.108222,9.217372,500,1955,1955-05-02,122
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,1955,1955-04-25,115
Switzerland/Orvin,47.157753,7.214464,700,1955,1955-04-29,119
Switzerland/Rafz,47.620414,8.542733,515,1955,1955-04-29,119
Switzerland/Seon,47.338319,8.153353,550,1955,1955-05-02,122
Switzerland/Seewis Dorf,46.965358,9.632064,960,1955,1955-05-06,126
Switzerland/Sarnen,46.894217,8.252236,500,1955,1955-04-24,114
Switzerland/Trient,46.048003,6.993797,1300,1955,1955-05-16,136
Switzerland/Versoix,46.290431,6.137128,440,1955,1955-04-14,104
"Switzerland/Wald, ZH",47.277122,8.916314,620,1955,1955-04-29,119
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1955,1955-05-04,124
Switzerland/Wiliberg,47.279603,8.027331,650,1955,1955-04-30,120
Switzerland/Zürich-Albisgütli,47.350869,8.510678,530,1955,1955-05-02,122
Switzerland/L'Abergement,46.756178,6.490211,660,1956,1956-05-01,122
Switzerland/Andeer,46.600961,9.422614,985,1956,1956-05-14,135
Switzerland/Aurigeno,46.236078,8.725292,350,1956,1956-04-13,104
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,1956,1956-04-08,99
Switzerland/Couvet,46.9213,6.637761,750,1956,1956-05-18,139
Switzerland/Disentis,46.699461,8.850803,1200,1956,1956-05-25,146
Switzerland/Escholzmatt,46.898653,7.932344,910,1956,1956-05-21,142
Switzerland/Elm,46.921942,9.172731,1000,1956,1956-05-15,136
Switzerland/Enges,47.056436,7.012192,820,1956,1956-05-15,136
Switzerland/Fiesch,46.400261,8.127792,1100,1956,1956-05-12,133
Switzerland/Flawil,47.415283,9.182167,630,1956,1956-05-05,126
Switzerland/Gadmen,46.736853,8.351842,1205,1956,1956-05-27,148
Switzerland/Liddes,45.988267,7.180528,1350,1956,1956-05-21,142
Switzerland/Le Locle,47.047992,6.754314,1020,1956,1956-05-15,136
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1956,1956-05-20,141
Switzerland/Möhlin,47.561983,7.850547,305,1956,1956-04-23,114
Switzerland/Murg,47.108222,9.217372,500,1956,1956-05-10,131
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,1956,1956-05-01,122
Switzerland/Orvin,47.157753,7.214464,700,1956,1956-05-08,129
Switzerland/Rafz,47.620414,8.542733,515,1956,1956-05-07,128
Switzerland/Schiers,46.965036,9.685814,800,1956,1956-05-04,125
Switzerland/Seon,47.338319,8.153353,550,1956,1956-05-06,127
Switzerland/Sargans II,47.050589,9.439256,480,1956,1956-04-22,113
Switzerland/Sarnen,46.894217,8.252236,500,1956,1956-05-02,123
Switzerland/Trient,46.048003,6.993797,1300,1956,1956-05-27,148
Switzerland/Thusis,46.709511,9.44165,700,1956,1956-05-07,128
Switzerland/Vals,46.622889,9.182461,1250,1956,1956-05-27,148
Switzerland/Vergeletto,46.225417,8.605172,1100,1956,1956-05-03,124
Switzerland/Versoix,46.290431,6.137128,440,1956,1956-04-17,108
Switzerland/La Valsainte,46.648728,7.182475,1050,1956,1956-04-17,108
Switzerland/Wädenswil,47.223239,8.679778,480,1956,1956-04-25,116
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1956,1956-05-09,130
Switzerland/Wiliberg,47.279603,8.027331,650,1956,1956-05-07,128
Switzerland/Zürich-Albisgütli,47.350869,8.510678,530,1956,1956-05-02,123
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,1956,1956-04-29,120
Switzerland/L'Abergement,46.756178,6.490211,660,1957,1957-04-03,93
Switzerland/Andeer,46.600961,9.422614,985,1957,1957-04-23,113
Switzerland/Biel,47.151194,7.254139,490,1957,1957-04-10,100
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,1957,1957-04-12,102
Switzerland/Bauma,47.364822,8.881672,640,1957,1957-04-28,118
Switzerland/Couvet,46.9213,6.637761,750,1957,1957-05-03,123
Switzerland/Disentis,46.699461,8.850803,1200,1957,1957-04-27,117
Switzerland/Escholzmatt,46.898653,7.932344,910,1957,1957-05-14,134
Switzerland/Elm,46.921942,9.172731,1000,1957,1957-05-01,121
Switzerland/Enges,47.056436,7.012192,820,1957,1957-04-20,110
Switzerland/Fiesch,46.400261,8.127792,1100,1957,1957-04-20,110
Switzerland/Flawil,47.415283,9.182167,630,1957,1957-04-20,110
Switzerland/Le Locle,47.047992,6.754314,1020,1957,1957-05-01,121
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1957,1957-05-22,142
Switzerland/Möhlin,47.561983,7.850547,305,1957,1957-04-14,104
Switzerland/Murg,47.108222,9.217372,500,1957,1957-04-05,95
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,1957,1957-04-13,103
Switzerland/Orvin,47.157753,7.214464,700,1957,1957-04-22,112
Switzerland/Les Plans-sur-Bex,46.256639,7.092033,1100,1957,1957-05-15,135
Switzerland/Prato-Sornico,46.394025,8.655608,750,1957,1957-04-11,101
Switzerland/Seon,47.338319,8.153353,550,1957,1957-04-15,105
Switzerland/Sargans II,47.050589,9.439256,480,1957,1957-03-27,86
Switzerland/Simplon-Dorf,46.195022,8.056794,1475,1957,1957-05-31,151
Switzerland/Sarnen,46.894217,8.252236,500,1957,1957-04-05,95
Switzerland/Trient,46.048003,6.993797,1300,1957,1957-05-04,124
Switzerland/Thusis,46.709511,9.44165,700,1957,1957-04-01,91
Switzerland/Vals,46.622889,9.182461,1250,1957,1957-05-25,145
Switzerland/Vergeletto,46.225417,8.605172,1100,1957,1957-05-05,125
Switzerland/Versoix,46.290431,6.137128,440,1957,1957-03-28,87
Switzerland/La Valsainte,46.648728,7.182475,1050,1957,1957-05-10,130
Switzerland/Wädenswil,47.223239,8.679778,480,1957,1957-03-28,87
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1957,1957-04-23,113
Switzerland/Wiliberg,47.279603,8.027331,650,1957,1957-04-12,102
Switzerland/Zürich-Albisgütli,47.350869,8.510678,530,1957,1957-03-30,89
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,1957,1957-03-28,87
Switzerland/L'Abergement,46.756178,6.490211,660,1958,1958-05-01,121
Switzerland/Aurigeno,46.236078,8.725292,350,1958,1958-04-25,115
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,1958,1958-04-10,100
Switzerland/Bauma,47.364822,8.881672,640,1958,1958-05-10,130
Switzerland/Cartigny,46.177483,6.014089,400,1958,1958-04-22,112
Switzerland/Couvet,46.9213,6.637761,750,1958,1958-05-07,127
Switzerland/Disentis,46.699461,8.850803,1200,1958,1958-05-17,137
Switzerland/Escholzmatt,46.898653,7.932344,910,1958,1958-05-10,130
Switzerland/Elm,46.921942,9.172731,1000,1958,1958-05-15,135
Switzerland/Entlebuch,46.987397,8.068953,765,1958,1958-05-09,129
Switzerland/Enges,47.056436,7.012192,820,1958,1958-05-08,128
Switzerland/Fiesch,46.400261,8.127792,1100,1958,1958-05-05,125
Switzerland/Flawil,47.415283,9.182167,630,1958,1958-05-01,121
Switzerland/Gadmen,46.736853,8.351842,1205,1958,1958-05-23,143
Switzerland/Liddes,45.988267,7.180528,1350,1958,1958-05-12,132
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1958,1958-05-05,125
Switzerland/Möhlin,47.561983,7.850547,305,1958,1958-05-01,121
Switzerland/Murg,47.108222,9.217372,500,1958,1958-05-01,121
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,1958,1958-05-04,124
Switzerland/Orvin,47.157753,7.214464,700,1958,1958-05-06,126
Switzerland/Prato-Sornico,46.394025,8.655608,750,1958,1958-04-30,120
Switzerland/Rafz,47.620414,8.542733,515,1958,1958-05-05,125
Switzerland/Seon,47.338319,8.153353,550,1958,1958-04-14,104
Switzerland/Sargans II,47.050589,9.439256,480,1958,1958-05-08,128
Switzerland/Sarnen,46.894217,8.252236,500,1958,1958-05-02,122
Switzerland/Trient,46.048003,6.993797,1300,1958,1958-05-15,135
Switzerland/Thusis,46.709511,9.44165,700,1958,1958-05-03,123
Switzerland/Vals,46.622889,9.182461,1250,1958,1958-05-25,145
Switzerland/Versoix,46.290431,6.137128,440,1958,1958-04-24,114
Switzerland/Vallorbe,46.712292,6.379286,850,1958,1958-05-04,124
Switzerland/Wädenswil,47.223239,8.679778,480,1958,1958-04-24,114
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1958,1958-05-10,130
Switzerland/Wiliberg,47.279603,8.027331,650,1958,1958-05-08,128
Switzerland/Zürich-Albisgütli,47.350869,8.510678,530,1958,1958-05-05,125
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,1958,1958-04-27,117
Switzerland/Zweisimmen,46.555264,7.373433,965,1958,1958-05-10,130
Switzerland/L'Abergement,46.756178,6.490211,660,1959,1959-04-04,94
Switzerland/Aurigeno,46.236078,8.725292,350,1959,1959-04-04,94
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,1959,1959-04-04,94
Switzerland/Bauma,47.364822,8.881672,640,1959,1959-04-27,117
Switzerland/Cartigny,46.177483,6.014089,400,1959,1959-04-02,92
Switzerland/Couvet,46.9213,6.637761,750,1959,1959-04-14,104
Switzerland/Disentis,46.699461,8.850803,1200,1959,1959-05-08,128
Switzerland/Escholzmatt,46.898653,7.932344,910,1959,1959-05-04,124
Switzerland/Elm,46.921942,9.172731,1000,1959,1959-04-29,119
Switzerland/Entlebuch,46.987397,8.068953,765,1959,1959-04-15,105
Switzerland/Enges,47.056436,7.012192,820,1959,1959-04-16,106
Switzerland/Flawil,47.415283,9.182167,630,1959,1959-04-13,103
Switzerland/Gadmen,46.736853,8.351842,1205,1959,1959-05-30,150
Switzerland/Liddes,45.988267,7.180528,1350,1959,1959-04-30,120
Switzerland/Longirod,46.498772,6.26595,900,1959,1959-05-03,123
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1959,1959-04-28,118
Switzerland/Merishausen,47.763636,8.612414,540,1959,1959-04-10,100
Switzerland/Murg,47.108222,9.217372,500,1959,1959-04-01,91
Switzerland/Orvin,47.157753,7.214464,700,1959,1959-04-20,110
Switzerland/Les Plans-sur-Bex,46.256639,7.092033,1100,1959,1959-05-15,135
Switzerland/Posieux,46.761672,7.098294,680,1959,1959-04-13,103
Switzerland/Prato-Sornico,46.394025,8.655608,750,1959,1959-04-12,102
Switzerland/Rafz,47.620414,8.542733,515,1959,1959-04-12,102
Switzerland/Seon,47.338319,8.153353,550,1959,1959-04-15,105
Switzerland/Sargans II,47.050589,9.439256,480,1959,1959-04-04,94
Switzerland/Simplon-Dorf,46.195022,8.056794,1475,1959,1959-05-18,138
Switzerland/Sarnen,46.894217,8.252236,500,1959,1959-04-12,102
Switzerland/Trient,46.048003,6.993797,1300,1959,1959-05-07,127
Switzerland/Thusis,46.709511,9.44165,700,1959,1959-04-08,98
Switzerland/Vals,46.622889,9.182461,1250,1959,1959-05-15,135
Switzerland/Versoix,46.290431,6.137128,440,1959,1959-04-08,98
Switzerland/Vallorbe,46.712292,6.379286,850,1959,1959-04-18,108
Switzerland/La Valsainte,46.648728,7.182475,1050,1959,1959-04-15,105
Switzerland/Wädenswil,47.223239,8.679778,480,1959,1959-04-02,92
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1959,1959-04-15,105
Switzerland/Wiliberg,47.279603,8.027331,650,1959,1959-04-15,105
Switzerland/Zürich-Albisgütli,47.350869,8.510678,530,1959,1959-04-10,100
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,1959,1959-04-05,95
Switzerland/L'Abergement,46.756178,6.490211,660,1960,1960-04-08,99
Switzerland/Biel,47.151194,7.254139,490,1960,1960-04-15,106
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,1960,1960-04-15,106
Switzerland/Bauma,47.364822,8.881672,640,1960,1960-05-09,130
Switzerland/Cartigny,46.177483,6.014089,400,1960,1960-04-06,97
Switzerland/Couvet,46.9213,6.637761,750,1960,1960-04-23,114
Switzerland/Disentis,46.699461,8.850803,1200,1960,1960-05-12,133
Switzerland/Escholzmatt,46.898653,7.932344,910,1960,1960-05-06,127
Switzerland/Elm,46.921942,9.172731,1000,1960,1960-05-12,133
Switzerland/Entlebuch,46.987397,8.068953,765,1960,1960-05-03,124
Switzerland/Enges,47.056436,7.012192,820,1960,1960-05-06,127
Switzerland/Flawil,47.415283,9.182167,630,1960,1960-05-08,129
Switzerland/Gadmen,46.736853,8.351842,1205,1960,1960-05-15,136
Switzerland/Liddes,45.988267,7.180528,1350,1960,1960-05-12,133
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1960,1960-05-10,131
Switzerland/Merishausen,47.763636,8.612414,540,1960,1960-04-20,111
Switzerland/Murg,47.108222,9.217372,500,1960,1960-04-11,102
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,1960,1960-04-15,106
Switzerland/Orvin,47.157753,7.214464,700,1960,1960-04-22,113
Switzerland/Prato-Sornico,46.394025,8.655608,750,1960,1960-04-24,115
Switzerland/Rafz,47.620414,8.542733,515,1960,1960-04-19,110
Switzerland/Seon,47.338319,8.153353,550,1960,1960-04-16,107
Switzerland/Sargans II,47.050589,9.439256,480,1960,1960-04-04,95
Switzerland/Sihlbrugg,47.219356,8.5767,480,1960,1960-04-18,109
Switzerland/Sarnen,46.894217,8.252236,500,1960,1960-04-10,101
Switzerland/Trient,46.048003,6.993797,1300,1960,1960-05-10,131
Switzerland/Thusis,46.709511,9.44165,700,1960,1960-04-20,111
Switzerland/Versoix,46.290431,6.137128,440,1960,1960-04-07,98
Switzerland/Vallorbe,46.712292,6.379286,850,1960,1960-04-25,116
Switzerland/La Valsainte,46.648728,7.182475,1050,1960,1960-04-25,116
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1960,1960-04-20,111
Switzerland/Wiliberg,47.279603,8.027331,650,1960,1960-04-15,106
Switzerland/Zürich-Albisgütli,47.350869,8.510678,530,1960,1960-04-15,106
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,1960,1960-04-07,98
Switzerland/L'Abergement,46.756178,6.490211,660,1961,1961-03-31,90
Switzerland/Aurigeno,46.236078,8.725292,350,1961,1961-03-28,87
Switzerland/Biel,47.151194,7.254139,490,1961,1961-04-04,94
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,1961,1961-04-12,102
Switzerland/Bauma,47.364822,8.881672,640,1961,1961-04-16,106
Switzerland/Cartigny,46.177483,6.014089,400,1961,1961-03-27,86
Switzerland/Couvet,46.9213,6.637761,750,1961,1961-04-10,100
Switzerland/Disentis,46.699461,8.850803,1200,1961,1961-04-17,107
Switzerland/Escholzmatt,46.898653,7.932344,910,1961,1961-04-10,100
Switzerland/Elm,46.921942,9.172731,1000,1961,1961-04-25,115
Switzerland/Entlebuch,46.987397,8.068953,765,1961,1961-04-07,97
Switzerland/Enges,47.056436,7.012192,820,1961,1961-04-08,98
Switzerland/Flawil,47.415283,9.182167,630,1961,1961-04-08,98
Switzerland/Gadmen,46.736853,8.351842,1205,1961,1961-05-10,130
Switzerland/Liddes,45.988267,7.180528,1350,1961,1961-04-19,109
Switzerland/Longirod,46.498772,6.26595,900,1961,1961-04-08,98
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1961,1961-04-17,107
Switzerland/Merishausen,47.763636,8.612414,540,1961,1961-04-06,96
Switzerland/Murg,47.108222,9.217372,500,1961,1961-04-10,100
Switzerland/Orvin,47.157753,7.214464,700,1961,1961-04-06,96
Switzerland/Prato-Sornico,46.394025,8.655608,750,1961,1961-04-01,91
Switzerland/Rafz,47.620414,8.542733,515,1961,1961-04-09,99
Switzerland/Seon,47.338319,8.153353,550,1961,1961-04-10,100
Switzerland/Sargans II,47.050589,9.439256,480,1961,1961-04-08,98
Switzerland/Sarnen,46.894217,8.252236,500,1961,1961-04-04,94
Switzerland/Trient,46.048003,6.993797,1300,1961,1961-04-20,110
Switzerland/Thusis,46.709511,9.44165,700,1961,1961-04-16,106
Switzerland/Versoix,46.290431,6.137128,440,1961,1961-03-31,90
Switzerland/Vallorbe,46.712292,6.379286,850,1961,1961-04-06,96
Switzerland/La Valsainte,46.648728,7.182475,1050,1961,1961-04-01,91
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1961,1961-04-08,98
Switzerland/Wiliberg,47.279603,8.027331,650,1961,1961-04-06,96
Switzerland/Zürich-Albisgütli,47.350869,8.510678,530,1961,1961-04-08,98
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,1961,1961-03-25,84
Switzerland/L'Abergement,46.756178,6.490211,660,1962,1962-04-26,116
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,1962,1962-04-30,120
Switzerland/Cartigny,46.177483,6.014089,400,1962,1962-04-27,117
Switzerland/Chur,46.868244,9.5419,640,1962,1962-05-04,124
Switzerland/Couvet,46.9213,6.637761,750,1962,1962-05-08,128
Switzerland/Disentis,46.699461,8.850803,1200,1962,1962-05-22,142
Switzerland/Escholzmatt,46.898653,7.932344,910,1962,1962-05-10,130
Switzerland/Elm,46.921942,9.172731,1000,1962,1962-06-01,152
Switzerland/Entlebuch,46.987397,8.068953,765,1962,1962-05-08,128
Switzerland/Enges,47.056436,7.012192,820,1962,1962-05-09,129
Switzerland/Flawil,47.415283,9.182167,630,1962,1962-05-10,130
Switzerland/Gadmen,46.736853,8.351842,1205,1962,1962-06-15,166
Switzerland/Longirod,46.498772,6.26595,900,1962,1962-05-13,133
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,1962,1962-05-05,125
Switzerland/Merishausen,47.763636,8.612414,540,1962,1962-04-28,118
Switzerland/Möhlin,47.561983,7.850547,305,1962,1962-04-22,112
Switzerland/Murg,47.108222,9.217372,500,1962,1962-04-24,114
Switzerland/Oeschberg,47.126578,7.613264,485,1962,1962-05-07,127
Switzerland/Orvin,47.157753,7.214464,700,1962,1962-05-08,128
Switzerland/Prato-Sornico,46.394025,8.655608,750,1962,1962-05-10,130
Switzerland/Rafz,47.620414,8.542733,515,1962,1962-04-29,119
Switzerland/Seon,47.338319,8.153353,550,1962,1962-05-04,124
Switzerland/Sargans II,47.050589,9.439256,480,1962,1962-04-28,118
Switzerland/Sarnen,46.894217,8.252236,500,1962,1962-04-26,116
Switzerland/Trient,46.048003,6.993797,1300,1962,1962-05-21,141
Switzerland/Thusis,46.709511,9.44165,700,1962,1962-05-06,126
Switzerland/Vals,46.622889,9.182461,1250,1962,1962-05-27,147
Switzerland/Versoix,46.290431,6.137128,440,1962,1962-04-24,114
Switzerland/Vallorbe,46.712292,6.379286,850,1962,1962-05-08,128
Switzerland/La Valsainte,46.648728,7.182475,1050,1962,1962-04-10,100
"Switzerland/Wald, ZH",47.277122,8.916314,620,1962,1962-05-03,123
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1962,1962-05-08,128
Switzerland/Wiliberg,47.279603,8.027331,650,1962,1962-05-05,125
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,1962,1962-04-23,113
Switzerland/L'Abergement,46.756178,6.490211,660,1963,1963-04-29,119
Switzerland/Aurigeno,46.236078,8.725292,350,1963,1963-04-02,92
Switzerland/Biel,47.151194,7.254139,490,1963,1963-05-03,123
Switzerland/Brusio-Piazzo,46.265447,10.115375,850,1963,1963-04-29,119
Switzerland/Cartigny,46.177483,6.014089,400,1963,1963-04-22,112
Switzerland/Disentis,46.699461,8.850803,1200,1963,1963-05-24,144
Switzerland/Escholzmatt,46.898653,7.932344,910,1963,1963-05-23,143
Switzerland/Elm,46.921942,9.172731,1000,1963,1963-05-25,145
Switzerland/Entlebuch,46.987397,8.068953,765,1963,1963-05-21,141
Switzerland/Enges,47.056436,7.012192,820,1963,1963-05-15,135
Switzerland/Flawil,47.415283,9.182167,630,1963,1963-05-02,122
